target_file,function_name,line_num,# of totfailed_TCs,# of mutants,m1:f2p,m1:p2f,m2:f2p,m2:p2f,m3:f2p,m3:p2f,m4:f2p,m4:p2f,m5:f2p,m5:p2f,|muse(s)|,total_f2p,total_p2f,line_total_f2p,line_total_p2f,muse_1,muse_2,muse_3,muse_4,muse susp. score,met susp. score,bug,rank
HTMLparser.c,"htmlNewSAXParserCtxt(const htmlSAXHandler * sax, void * userData)",5102.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlNodeInfoPop(htmlParserCtxtPtr ctxt),240.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlNodeInfoPush(htmlParserCtxtPtr ctxt, htmlParserNodeInfo * value)",211.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlNodeStatus(const htmlNodePtr node, int legacy)",6331.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseAttValue(htmlParserCtxtPtr ctxt),2907.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseAttribute(htmlParserCtxtPtr ctxt, xmlChar ** value)",3726.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseCharData(htmlParserCtxtPtr ctxt),3241.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseCharDataInternal(htmlParserCtxtPtr ctxt, int readahead)",3157.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseCharRef(htmlParserCtxtPtr ctxt),3563.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlElementStatusHere(const htmlElemDesc * parent, const htmlElemDesc * elt)",6273.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlElementAllowedHere(const htmlElemDesc * parent, const xmlChar * elt)",6250.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlDoRead(htmlParserCtxtPtr ctxt, const char * URL, const char * encoding, int options, int reuse)",6548.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCompareStartClose(const void * vkey, const void * member)",1419.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"areBlanks(htmlParserCtxtPtr ctxt, const xmlChar * str, int len)",2367.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlAttrAllowed(const htmlElemDesc * elt, const xmlChar * attr, int legacy)",6293.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlAutoClose(htmlParserCtxtPtr ctxt, const xmlChar * newtag)",1533.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlAutoCloseOnClose(htmlParserCtxtPtr ctxt, const xmlChar * newtag)",1464.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlAutoCloseOnEnd(htmlParserCtxtPtr ctxt),1507.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlAutoCloseTag(htmlDocPtr doc, const xmlChar * name, htmlNodePtr elem)",1560.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCheckAutoClose(const xmlChar * newtag, const xmlChar * oldtag)",1442.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCheckEncoding(htmlParserCtxtPtr ctxt, const xmlChar * attvalue)",3763.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCheckImplied(htmlParserCtxtPtr ctxt, const xmlChar * newtag)",1608.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCheckMeta(htmlParserCtxtPtr ctxt, const xmlChar ** atts)",3792.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlCheckParagraph(htmlParserCtxtPtr ctxt),1676.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCompareTags(const void * key, const void * member)",1375.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCurrentChar(xmlParserCtxtPtr ctxt, int * len)",395.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCreateDocParserCtxt(const xmlChar * str, const char * encoding)",5176.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCreateFileParserCtxt(const char * filename, const char * encoding)",6118.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCreateMemoryParserCtxt(const char * buffer, int size)",5129.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCreatePushParserCtxt(htmlSAXHandlerPtr sax, void * user_data, const char * chunk, int size, const char * filename, xmlCharEncoding enc)",5981.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtReadDoc(htmlParserCtxtPtr ctxt, const xmlChar * str, const char * URL, const char * encoding, int options)",6755.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtReadFd(htmlParserCtxtPtr ctxt, int fd, const char * URL, const char * encoding, int options)",6877.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtReadFile(htmlParserCtxtPtr ctxt, const char * filename, const char * encoding, int options)",6797.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtReadIO(htmlParserCtxtPtr ctxt, xmlInputReadCallback ioread, xmlInputCloseCallback ioclose, void * ioctx, const char * URL, const char * encoding, int options)",6920.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtReadMemory(htmlParserCtxtPtr ctxt, const char * buffer, int size, const char * URL, const char * encoding, int options)",6833.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlCtxtReset(htmlParserCtxtPtr ctxt),6375.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlCtxtUseOptions(htmlParserCtxtPtr ctxt, int options)",6474.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseChunk(htmlParserCtxtPtr ctxt, const char * chunk, int size, int terminate)",5921.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseContent(htmlParserCtxtPtr ctxt),4223.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlCheckCdataPush(const xmlChar * utf, int len, int complete)",11524.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseContentInternal(htmlParserCtxtPtr ctxt),4624.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlReadFile(const char * filename, const char * encoding, int options)",6616.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlReadIO(xmlInputReadCallback ioread, xmlInputCloseCallback ioclose, void * ioctx, const char * URL, const char * encoding, int options)",6708.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlReadMemory(const char * buffer, int size, const char * URL, const char * encoding, int options)",6640.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlSAXParseDoc(const xmlChar * cur, const char * encoding, htmlSAXHandlerPtr sax, void * userData)",6061.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlSAXParseFile(const char * filename, const char * encoding, htmlSAXHandlerPtr sax, void * userData)",6178.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlSkipBlankChars(xmlParserCtxtPtr ctxt),563.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlSkipBogusComment(htmlParserCtxtPtr ctxt),2507.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlTagLookup(const xmlChar * tag),1391.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlnamePop(htmlParserCtxtPtr ctxt),183.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlnamePush(htmlParserCtxtPtr ctxt, const xmlChar * value)",151.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"areBlanks(xmlParserCtxtPtr ctxt, const xmlChar * str, int len, int blank_chars)",3072.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,inputPop(xmlParserCtxtPtr ctxt),1924.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"inputPush(xmlParserCtxtPtr ctxt, xmlParserInputPtr value)",1894.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,nameNsPop(xmlParserCtxtPtr ctxt),2077.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"nameNsPush(xmlParserCtxtPtr ctxt, const xmlChar * value, const xmlChar * prefix, const xmlChar * URI, int line, int nsNr)",2024.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,namePop(xmlParserCtxtPtr ctxt),2140.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"namePush(xmlParserCtxtPtr ctxt, const xmlChar * value)",2106.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,nodePop(xmlParserCtxtPtr ctxt),1993.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"nodePush(xmlParserCtxtPtr ctxt, xmlNodePtr value)",1953.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,spacePop(xmlParserCtxtPtr ctxt),2175.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"spacePush(xmlParserCtxtPtr ctxt, int val)",2156.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlAddSpecialAttr(xmlParserCtxtPtr ctxt, const xmlChar * fullname, const xmlChar * fullattr, int type)",1138.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlAttrHashInsert(xmlParserCtxtPtr ctxt, unsigned int size, const xmlChar * name, const xmlChar * uri, unsigned int hashValue, int aindex)",9411.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlAttrNormalizeSpace(const xmlChar * src, xmlChar * dst)",927.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlAttrNormalizeSpace2(xmlParserCtxtPtr ctxt, xmlChar * src, int * len)",960.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlReadFd(int fd, const char * URL, const char * encoding, int options)",6665.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlReadDoc(const xmlChar * cur, const char * URL, const char * encoding, int options)",6591.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParserFinishElementParsing(htmlParserCtxtPtr ctxt),4502.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseHTMLAttribute(htmlParserCtxtPtr ctxt, const xmlChar stop)",2702.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseDoc(const xmlChar * cur, const char * encoding)",6101.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseDocTypeDecl(htmlParserCtxtPtr ctxt),3643.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseDocument(htmlParserCtxtPtr ctxt),4835.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseElement(htmlParserCtxtPtr ctxt),4381.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseElementInternal(htmlParserCtxtPtr ctxt),4531.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseEndTag(htmlParserCtxtPtr ctxt),4045.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseEntityRef(htmlParserCtxtPtr ctxt, const xmlChar ** str)",2857.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseErr(xmlParserCtxtPtr ctxt, xmlParserErrors error, const char * msg, const xmlChar * str1, const xmlChar * str2)",93.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseErrInt(xmlParserCtxtPtr ctxt, xmlParserErrors error, const char * msg, int val)",120.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseExternalID(htmlParserCtxtPtr ctxt, xmlChar ** publicID)",3263.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseFile(const char * filename, const char * encoding)",6218.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseHTMLName(htmlParserCtxtPtr ctxt),2532.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseTryOrFinish(htmlParserCtxtPtr ctxt, int terminate)",5374.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseHTMLName_nonInvasive(htmlParserCtxtPtr ctxt),2571.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseLookupCommentEnd(htmlParserCtxtPtr ctxt),5339.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,"htmlParseLookupSequence(htmlParserCtxtPtr ctxt, xmlChar first, xmlChar next, xmlChar third, int ignoreattrval)",5266.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseName(htmlParserCtxtPtr ctxt),2600.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseNameComplex(xmlParserCtxtPtr ctxt),2637.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParsePI(htmlParserCtxtPtr ctxt),3312.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParsePubidLiteral(htmlParserCtxtPtr ctxt),3003.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseReference(htmlParserCtxtPtr ctxt),4146.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseScript(htmlParserCtxtPtr ctxt),3068.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseStartTag(htmlParserCtxtPtr ctxt),3840.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
HTMLparser.c,htmlParseSystemLiteral(htmlParserCtxtPtr ctxt),2951.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlParseStringCharRef(xmlParserCtxtPtr ctxt, const xmlChar ** str)",2602.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlParseStringEntityRef(xmlParserCtxtPtr ctxt, const xmlChar ** str)",7865.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
parser.c,"xmlParseStringName(xmlParserCtxtPtr ctxt, const xmlChar ** str)",3732.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGValidErrorPush(xmlRelaxNGValidCtxtPtr ctxt, xmlRelaxNGValidErr err, const xmlChar * arg1, const xmlChar * arg2, int dup)",1727.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParseInclude(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node)",4437.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParseInterleave(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node)",4375.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParseNameClass(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node, xmlRelaxNGDefinePtr def)",5151.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParsePattern(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node)",4712.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParsePatterns(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr nodes, int group)",5409.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParseStart(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr nodes)",5461.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGParseValue(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node)",3418.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGPopErrors(xmlRelaxNGValidCtxtPtr ctxt, int level)",2226.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGProcessExternalRef(xmlRelaxNGParserCtxtPtr ctxt, xmlNodePtr node)",4625.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGRegisterTypeLibrary(const xmlChar * namespace, void * data, xmlRelaxNGTypeHave have, xmlRelaxNGTypeCheck check, xmlRelaxNGTypeCompare comp, xmlRelaxNGFacetCheck facet, xmlRelaxNGTypeFree freef)",2703.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGRemoveRedefine(xmlRelaxNGParserCtxtPtr ctxt, const xmlChar * URL, xmlNodePtr target, const xmlChar * name)",1499.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGSchemaFacetCheck(void * data, const xmlChar * type, const xmlChar * facetname, const xmlChar * val, const xmlChar * strval, void * value)",2429.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
relaxng.c,"xmlRelaxNGSchemaFreeValue(void * data, void * value)",2501.0,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,918
